STATEFP10,STATE,STATE_ABV,ZCTA,GEOID10,MULTI_STATE,POP,PR_HRI,F_HRI,LOW_EMS,P_NEHD,PR_NEHD,HHB_SCORE,HHB_RANK,P_CHD,PR_CHD,F_CHD,P_OBS,PR_OBS,F_OBS,P_DIABETES,PR_DIABETES,F_DIABETES,P_COPD,PR_COPD,F_COPD,P_ASTHMA,PR_ASTHMA,F_ASTHMA,P_MNTHL,PR_MNTHL,F_MNTHL,F_SEN_COUNT,SEN_SCORE,SEN_RANK,P_UNINSUR,PR_UNINSUR,P_POV,PR_POV,P_UNEMP,PR_UNEMP,P_NOHSDP,PR_NOHSDP,P_ISO,PR_ISO,P_ELP,PR_ELP,P_DISABL,PR_DISABL,P_ODW,PR_ODW,P_AGE65,PR_AGE65,P_AGE5,PR_AGE5,SOCIODEM_SCORE,SOCIODEM_RANK,P_IMPERV,PR_IMPERV,P_TREEC,PR_TREEC,P_NOVEH,PR_NOVEH,P_MOBILE,PR_MOBILE,P_RENT,PR_RENT,P_OZONE,PR_OZONE,P_PM25,PR_PM25,NBE_SCORE,NBE_RANK,OVERALL_SCORE,OVERALL_RANK
13,GA,Georgia,30833,1330833,0,4043,76,1,0,5.4,0.0783,0.5392,0.473,8.2,0.8138,1,45,0.9603,1,18.5,0.9749,1,10.5,0.8565,1,12,0.9124,1,19.2,0.8604,1,6,1,0.9102,20.5,0.9384,42.84898658,0.9133,2.8,0.2875,23.6,0.8966,16.16011861,0.6718,3.189842056,0.841,17.1,0.6719,14.26533524,0.6795,17.9,0.5,10,0.9433,0.7343,0.9784,2.260593196,0.534,46.58066798,0.2762,17.1,0.9448,33.1,0.9224,46.34812287,0.8852,0,0,0.333333333,0.6092,0.596,0.8314,0.7982,0.9601
13,GA,Georgia,30901,1330901,0,16445,91,1,0,4.4,0.0577,0.5288,0.4504,9.6,0.946,1,47.3,0.9837,1,23.6,0.9973,1,11.8,0.932,1,12.9,0.9697,1,20.8,0.9408,1,6,1,0.9102,17.9,0.9104,58.10742013,0.976,16.8,0.9674,29.3,0.9459,24.61655792,0.928,0.072311333,0.4057,21.9,0.852,5.916919959,0.1898,18.3,0.5259,6.9,0.7425,0.7444,0.9837,25.95932468,0.8381,28.79972514,0.4507,33.4,0.9835,2.7,0.3291,70.03215434,0.9714,0.333333333,0.458,1,0.8463,0.6967,0.9395,0.821,0.972
13,GA,Georgia,30903,1330903,0,585,-999,-999,-999,12.01166667,0.4426,0.4426,0.2805,4.2,0.0732,0,35.9,0.4382,0,8.7,0.1649,0,5.4,0.1467,0,9.4,0.173,0,15.5,0.4065,0,0,0,0,0,0,22.25031606,0.5411,0,0,0,0,15.78947368,0.6484,0,0,7,0.0754,8.219178082,0.3177,11.1,0.1322,5.1,0.4383,0.2153,0.0238,35.91806855,0.8852,21.23662551,0.5344,0,0,0,0,0,0,0,0,0.666666667,0.797,0.3167,0.1842,0.1221,0.0147
13,GA,Georgia,30904,1330904,0,25666,77,1,0,4.44,0.0596,0.5298,0.4526,6.5,0.4567,0,39,0.6954,1,14.6,0.8596,1,8,0.5247,0,11.3,0.7987,1,18.7,0.8217,1,4,0.6667,0.7602,18.3,0.9155,40.01802614,0.8891,10.7,0.9054,16.1,0.7505,22.08385876,0.8936,1.542568971,0.7318,16.9,0.6623,6.335093081,0.2116,14.2,0.2691,6.3,0.6495,0.6878,0.9338,34.56849668,0.8798,25.27632321,0.4874,14.2,0.9219,2.1,0.302,55.34309332,0.9322,0.333333333,0.458,1,0.8463,0.6897,0.9338,0.7701,0.9408
13,GA,Georgia,30905,1330905,0,8955,20,0.25,0,-999,-999,0.25,0.0472,1.1,0.0066,0,28.8,0.1165,0,2.9,0.0077,0,2.3,0.0057,0,9.3,0.1494,0,21,0.9466,1,1,0.1667,0.3497,0.7,0.064,28.38888889,0.705,10.1,0.8936,3.1,0.112,4.068307383,0.0374,0.663258256,0.5919,6.9,0.073,2.802802803,0.0808,0.5,0.019,8,0.8568,0.3434,0.159,22.27445301,0.8188,39.53418549,0.3462,3.9,0.4784,0.3,0.1681,99.67914439,0.9943,0,0,0.333333333,0.6092,0.4879,0.6214,0.2943,0.1708
13,GA,Georgia,30906,1330906,0,57748,71,0.75,0,4.571428571,0.0611,0.4056,0.2222,6.9,0.5508,0,43.2,0.9185,1,16.8,0.9459,1,9.2,0.7166,1,12.1,0.9228,1,20.1,0.9141,1,5,0.8333,0.8437,13.2,0.8092,41.79613752,0.9043,9.8,0.8861,20.4,0.8486,12.95485896,0.4511,0.401606426,0.5221,19.1,0.7636,11.39505473,0.516,13.4,0.2272,7.7,0.832,0.676,0.9156,13.85249609,0.7665,47.34442961,0.2683,7.2,0.7397,9.6,0.5723,44.3434756,0.8708,0.333333333,0.458,0.666666667,0.797,0.6389,0.8865,0.717,0.8955
13,GA,Georgia,30907,1330907,0,50913,67,0.75,0,4.745454545,0.0642,0.4071,0.2231,4.9,0.1522,0,33.7,0.2972,0,9.5,0.2575,0,5.4,0.1467,0,9.4,0.173,0,14.7,0.2946,0,0,0,0,9,0.6419,14.27172348,0.2908,3.9,0.4372,6.9,0.3281,12.52294716,0.4195,1.871076529,0.7629,12,0.3518,7.782473487,0.2917,15.9,0.3714,5.8,0.5645,0.446,0.3793,26.85111565,0.8426,36.13738975,0.3791,2.2,0.2958,1.2,0.2535,27.34288864,0.6142,0,0,0.666666667,0.797,0.4546,0.5372,0.2849,0.1561
13,GA,Georgia,30909,1330909,0,41585,71,0.75,0,4.66,0.0629,0.4064,0.2225,5,0.1665,0,35.1,0.3779,0,11,0.4747,0,5.8,0.1902,0,10.5,0.545,0,17.2,0.6568,0,0,0,0,11.3,0.7464,24.58996268,0.6094,5.6,0.6484,10,0.5094,19.99186941,0.844,1.031280419,0.6632,11.3,0.3049,6.775108949,0.2342,14.5,0.287,7.9,0.8489,0.5696,0.6946,29.13169607,0.8538,34.46285699,0.395,5.5,0.6227,3.1,0.3477,48.50181688,0.8989,0.333333333,0.458,0.666666667,0.797,0.6247,0.8697,0.4467,0.457
13,GA,Georgia,30912,1330912,0,296,98,1,0,4.4,0.0577,0.5288,0.4504,11.1,0.9862,1,29.3,0.1304,0,15.7,0.9114,1,8.6,0.6266,0,10.6,0.5818,0,22.2,0.9718,1,3,0.5,0.6536,20.7,0.9398,-999,-999,92.9,0.9994,39.1,0.9796,-999,-999,0,0,19,0.7595,0,0,14.8,0.3039,0,0,0.4978,0.5111,82.45478877,0.995,1.662707838,0.8797,-999,-999,-999,-999,-999,-999,0.333333333,0.458,1,0.8463,0.7948,0.9882,0.6508,0.8207
13,GA,Georgia,31001,1331001,0,4816,69,0.75,0,7.666666667,0.1621,0.456,0.3049,7.5,0.6855,1,43.6,0.9306,1,16,0.9229,1,9.5,0.7561,1,10.3,0.4679,0,19,0.8449,1,5,0.8333,0.8437,17.5,0.9048,45.82338902,0.9325,6.2,0.7067,19.5,0.8309,12.08791209,0.3874,3.112750749,0.8378,14.1,0.4943,17.8313253,0.8175,13.9,0.2532,4.6,0.3594,0.6524,0.8745,0.672751096,0.1862,52.33703227,0.2199,3,0.381,32.3,0.9167,30.66666667,0.6916,0,0,0.333333333,0.6092,0.4292,0.4675,0.6226,0.7806
13,GA,Georgia,31002,1331002,0,2910,54,0.75,0,10.25,0.3039,0.527,0.4473,8.4,0.8412,1,39.6,0.7391,1,14.9,0.8763,1,10.9,0.8862,1,11,0.719,1,19.2,0.8604,1,6,1,0.9102,26.1,0.9719,42.93938368,0.9142,6.9,0.7596,24.6,0.9082,12.71753681,0.4335,5.055179779,0.8949,17.2,0.6769,13.4439834,0.6376,18.1,0.5132,8.4,0.8831,0.7593,0.9901,0.851774158,0.2496,60.47256999,0.144,7.1,0.734,37.5,0.9465,28.99408284,0.6543,0,0,0.333333333,0.6092,0.4768,0.5953,0.7357,0.9134
13,GA,Georgia,31003,1331003,0,112,20,0.25,1,9.6,0.2597,0.2548,0.0575,11.7,0.9916,1,39.4,0.7247,1,19.9,0.9864,1,13.7,0.9787,1,10.4,0.5077,0,15.5,0.4065,0,4,0.6667,0.7602,0,0,16.09195402,0.3476,0,0,19.1,0.8227,6.493506494,0.0869,0,0,14.9,0.5456,35.55555556,0.9791,31,0.9118,0,0,0.3694,0.2069,1.086274683,0.3257,63.13996843,0.1197,0,0,22,0.813,0,0,0,0,0.333333333,0.6092,0.2668,0.1015,0.2815,0.151
13,GA,Georgia,31005,1331005,0,15102,51,0.75,0,7.6,0.1561,0.453,0.2979,4.2,0.0732,0,36.3,0.47,0,9,0.1979,0,5,0.1064,0,9.9,0.3207,0,16,0.4798,0,0,0,0,5.6,0.4152,16.82862439,0.3713,5.6,0.6484,4.9,0.2059,7.50966744,0.122,0.188736682,0.4474,13.2,0.4337,10.00250376,0.429,10.8,0.122,8.6,0.8947,0.409,0.291,12.84283803,0.7583,35.59471819,0.3842,3.7,0.4571,7.9,0.5235,24.11382114,0.5249,0.333333333,0.458,1,0.8463,0.5646,0.782,0.3427,0.2538
13,GA,Georgia,31006,1331006,0,4923,60,0.75,0,4.8,0.0645,0.4072,0.2232,7.8,0.7465,1,46,0.9731,1,17.3,0.9568,1,10.3,0.8401,1,11.8,0.8893,1,19.6,0.8875,1,6,1,0.9102,17.5,0.9048,45.10657804,0.9281,8.5,0.8444,24,0.9014,18.35443038,0.7847,0,0,17.2,0.6769,14.63414634,0.6974,17,0.4434,4.4,0.3298,0.6511,0.872,2.276711648,0.5353,44.8789355,0.2935,9.7,0.8407,39.9,0.9575,34.68237705,0.765,0,0,0,0,0.4846,0.6135,0.6547,0.8256
13,GA,Georgia,31007,1331007,0,1117,78,1,0,6.4,0.1087,0.5544,0.5049,8.9,0.8975,1,41.4,0.8459,1,19.1,0.9807,1,10.2,0.8312,1,11.2,0.7745,1,16.9,0.6143,0,5,0.8333,0.8437,25.9,0.971,27.7060576,0.6894,0,0,30.4,0.9515,15.19721578,0.61,2.976190476,0.8311,26.5,0.9272,36.11859838,0.98,26.9,0.8604,5.8,0.5645,0.7385,0.9807,0.661293706,0.1821,35.06639878,0.3893,13.7,0.9162,26.3,0.8635,19.06976744,0.3706,0,0,0.333333333,0.6092,0.4758,0.5928,0.7305,0.9084
13,GA,Georgia,31008,1331008,0,18453,67,0.75,0,7.6,0.1561,0.453,0.2979,5.5,0.2483,0,37.2,0.5442,0,11.1,0.4912,0,6.9,0.3431,0,10.2,0.4313,0,16.8,0.5996,0,0,0,0,9.8,0.6824,22.40173218,0.5457,7.7,0.809,11.8,0.5952,13.98323457,0.5277,0.128422159,0.4241,16.5,0.6398,15.31486146,0.7282,15.7,0.3588,5.1,0.4383,0.5749,0.7074,5.131305074,0.6601,35.33053098,0.387,3.6,0.4467,28.8,0.889,25.55134148,0.5664,0.333333333,0.458,1,0.8463,0.6076,0.8483,0.4634,0.4913
13,GA,Georgia,31009,1331009,0,1477,74,0.75,0,10.4,0.31,0.53,0.4529,6.7,0.5042,0,39.4,0.7247,1,13.5,0.7813,1,9,0.6883,1,10.6,0.5818,0,19,0.8449,1,4,0.6667,0.7602,20.1,0.9351,34.70733718,0.826,6.5,0.7306,19.3,0.8267,16.6322314,0.699,0,0,11.9,0.3447,3.095238095,0.0883,25.6,0.834,3.7,0.2453,0.553,0.6535,0.62208031,0.1673,57.35333993,0.1731,8.5,0.7989,41,0.9614,21.94616977,0.4584,0,0,0.333333333,0.6092,0.4526,0.5322,0.5997,0.7452
13,GA,Georgia,31011,1331011,0,923,93,1,0,10.7,0.3329,0.6664,0.7048,7.5,0.6855,1,36.5,0.4862,0,15,0.8812,1,9.1,0.7023,1,10.5,0.545,0,17.7,0.7205,1,4,0.6667,0.7602,9.5,0.6674,28.04878049,0.6968,0.6,0.125,4.7,0.1958,9.405255878,0.2087,0,0,30.1,0.9552,10.55900621,0.463,30.4,0.9056,2.8,0.1675,0.4385,0.3611,0.594625412,0.1571,56.66588868,0.1786,5.7,0.6391,26.5,0.8656,15.66579634,0.2644,0,0,0.333333333,0.6092,0.3877,0.3529,0.5448,0.6507
13,GA,Georgia,31012,1331012,0,2683,20,0.25,0,9.866666667,0.2781,0.264,0.0661,6.2,0.3919,0,40.1,0.7725,1,13.9,0.8114,1,7.9,0.5077,0,9.6,0.2268,0,17.9,0.7441,1,3,0.5,0.6536,16.4,0.8866,43.56877323,0.9182,5.1,0.5944,23.3,0.893,12.46290801,0.4151,1.362207475,0.7113,12.1,0.3586,22.79411765,0.9111,6.5,0.0393,3.4,0.2154,0.5943,0.7537,1.039516567,0.3117,46.51214445,0.2771,7.9,0.7727,32.3,0.9167,23.43434343,0.5051,0,0,0.666666667,0.797,0.5115,0.6758,0.5373,0.6369
13,GA,Georgia,31014,1331014,0,13756,93,1,0,9.65,0.2663,0.6332,0.6587,6.6,0.4802,0,35.1,0.3779,0,12.6,0.6923,1,8,0.5247,0,10.8,0.6526,0,18.2,0.7754,1,2,0.3333,0.5404,9.8,0.6824,32.05194358,0.7809,6.5,0.7306,12.5,0.6241,15.09981042,0.6043,0.380566802,0.5161,15.6,0.5888,16.19390347,0.764,16.3,0.3968,6.3,0.6495,0.6338,0.8387,1.490141228,0.4283,39.77739735,0.344,5.2,0.5979,26.5,0.8656,26.5060241,0.5917,0,0,0.666666667,0.797,0.5178,0.6893,0.6818,0.8589
13,GA,Georgia,31015,1331015,0,21938,84,1,0,6.314285714,0.1074,0.5537,0.5037,8.3,0.8276,1,44.1,0.9429,1,17.7,0.9636,1,10.8,0.8794,1,11.9,0.9011,1,19.6,0.8875,1,6,1,0.9102,15.8,0.8756,48.42752311,0.9457,11.9,0.9269,16.8,0.77,15.85984032,0.6535,0.857940942,0.6337,16.2,0.6242,10.74953008,0.4749,17.8,0.494,6.6,0.6979,0.7096,0.9588,2.943327599,0.5846,28.74739627,0.4513,15,0.9288,21.8,0.81,46.66832422,0.8876,0,0,0.333333333,0.6092,0.6102,0.852,0.8062,0.9648
13,GA,Georgia,31016,1331016,0,1517,20,0.25,0,6,0.0974,0.1737,0.018,6.4,0.4347,0,40,0.7662,1,14.9,0.8763,1,7.2,0.3895,0,10.5,0.545,0,15.5,0.4065,0,2,0.3333,0.5404,9.1,0.6471,29.28257687,0.7242,18.6,0.9741,15.7,0.7385,8.606811146,0.1684,0,0,25.4,0.9148,3.571428571,0.1008,13.5,0.2328,8.8,0.9048,0.5406,0.6214,0.592327116,0.1564,63.5889018,0.1155,1.8,0.2524,39.9,0.9575,19.7693575,0.3923,0.333333333,0.458,0.333333333,0.6092,0.4202,0.4436,0.4058,0.3733
13,GA,Georgia,31017,1331017,0,1985,20,0.25,0,9.533333333,0.2577,0.2538,0.0565,7.9,0.7645,1,37.2,0.5442,0,14.9,0.8763,1,9.8,0.7902,1,10.7,0.6183,0,17.4,0.6837,1,4,0.6667,0.7602,10.6,0.7176,18.60465116,0.4298,2.9,0.2997,18.5,0.8109,10.13189448,0.2514,0.052882073,0.3999,17.3,0.6821,18.71859296,0.8405,25.9,0.8404,4.7,0.3746,0.5647,0.6837,0.741191176,0.2107,47.51090766,0.2664,5.2,0.5979,27.2,0.8733,21.55172414,0.446,0,0,1,0.8463,0.4629,0.559,0.5148,0.5925
13,GA,Georgia,31018,1331018,0,2837,56,0.75,0,8.5,0.2048,0.4774,0.3412,5.3,0.2126,0,43.3,0.9214,1,12.5,0.6807,1,6.8,0.3281,0,9.6,0.2268,0,18.1,0.7656,1,3,0.5,0.6536,16.1,0.8811,37.17712177,0.8596,9,0.8618,26.3,0.9253,14.50892857,0.5648,1.16892911,0.6844,17.5,0.6918,21.01010101,0.8869,11.4,0.142,0.8,0.0876,0.6585,0.8874,0.640081697,0.1736,49.93980128,0.2423,3.5,0.437,50.7,0.9837,19.87041037,0.3948,0,0,0.333333333,0.6092,0.4058,0.4029,0.5713,0.6993
13,GA,Georgia,31019,1331019,0,2318,61,0.75,0,10.2,0.2966,0.5233,0.4403,6.7,0.5042,0,37.4,0.5626,0,12.8,0.7144,1,8.5,0.6098,0,10.3,0.4679,0,17.8,0.7322,1,2,0.3333,0.5404,6.3,0.4707,35.3432282,0.8344,2.8,0.2875,8.9,0.4494,13.43873518,0.4878,0,0,17.9,0.7109,13.58313817,0.6446,17.2,0.4564,6.2,0.633,0.4975,0.5107,1.209839063,0.3617,45.81470449,0.2843,3.3,0.4149,35.7,0.9367,23.1990232,0.498,0,0,0.333333333,0.6092,0.4435,0.5068,0.4996,0.5637
13,GA,Georgia,31020,1331020,0,2541,91,1,0,9,0.227,0.6135,0.6266,7.9,0.7645,1,39.4,0.7247,1,17.1,0.9524,1,9.7,0.7788,1,11.3,0.7987,1,17.6,0.7082,1,6,1,0.9102,7.8,0.5742,23.12101911,0.5679,0,0,25.9,0.9219,27.80569514,0.9533,0,0,32.7,0.9664,12.71028037,0.597,25.4,0.8296,4.1,0.2904,0.5701,0.6955,1.016823386,0.3042,65.67133083,0.0979,11,0.8731,22.8,0.8229,24.1046832,0.5247,0.333333333,0.458,1,0.8463,0.561,0.7767,0.7522,0.9272
13,GA,Georgia,31021,1331021,0,28549,79,1,0,10.30909091,0.3073,0.6537,0.6856,7.4,0.665,0,40.8,0.8143,1,16.1,0.9258,1,9.1,0.7023,1,11.2,0.7745,1,18.3,0.786,1,5,0.8333,0.8437,10.9,0.7304,37.39702242,0.8619,4.9,0.5698,13.4,0.6602,14.48751161,0.5632,0.176036126,0.4424,14,0.4877,6.87891944,0.2396,16.3,0.3968,6.6,0.6979,0.565,0.6844,2.834237191,0.5781,54.51624789,0.1992,8.4,0.7952,15.1,0.6981,41.84368737,0.8486,0,0,0.333333333,0.6092,0.5326,0.7212,0.7337,0.9117
13,GA,Georgia,31022,1331022,0,1424,82,1,0,9.95,0.2817,0.6408,0.6676,6.2,0.3919,0,37.2,0.5442,0,12.5,0.6807,1,7.4,0.4245,0,10.3,0.4679,0,16.6,0.5704,0,1,0.1667,0.3497,6.2,0.4637,24.76349471,0.6139,3.3,0.3533,9.8,0.4979,8.919123205,0.1841,0,0,14.5,0.5195,12.32349166,0.5739,11.8,0.1566,7.4,0.8023,0.4165,0.3085,1.657660925,0.4589,44.12416682,0.3019,1.9,0.2635,26,0.8603,25.80128205,0.5732,0,0,0.666666667,0.797,0.465,0.5647,0.4726,0.509
13,GA,Georgia,31023,1331023,0,15383,55,0.75,0,10.03333333,0.2899,0.52,0.4303,7.1,0.5989,0,37.1,0.5357,0,14.6,0.8596,1,8.8,0.6576,0,10.8,0.6526,0,18.6,0.8132,1,2,0.3333,0.5404,9.8,0.6824,36.9739987,0.8569,6,0.6889,12.4,0.6206,14.49649576,0.564,0.607317434,0.5785,20.9,0.8243,10.74010327,0.4744,18.4,0.5328,5.7,0.5455,0.6368,0.8445,1.289644729,0.3815,48.73474271,0.2547,9.1,0.8208,31.9,0.9142,36.30446574,0.7883,0,0,0.333333333,0.6092,0.5384,0.7319,0.6368,0.8017
13,GA,Georgia,31024,1331024,0,20039,79,1,0,7.6,0.1561,0.578,0.5571,7.4,0.665,0,37.9,0.605,0,14.4,0.8473,1,8.5,0.6098,0,10.4,0.5077,0,16.4,0.5396,0,1,0.1667,0.3497,14.2,0.8373,29.17792737,0.7222,4.4,0.5068,12.6,0.6278,12.43462017,0.4127,1.053435115,0.6668,15.4,0.5765,10.77610274,0.4767,22.8,0.7558,4.7,0.3746,0.5957,0.7563,1.184320039,0.3542,58.3034707,0.1646,4.5,0.5366,31.9,0.9142,23.37615989,0.5027,0.333333333,0.458,0.333333333,0.6092,0.5056,0.6633,0.5816,0.7161
13,GA,Georgia,31025,1331025,0,1226,20,0.25,0,13.50433333,0.5431,0.3966,0.2031,5.7,0.2882,0,39.8,0.7528,1,12.4,0.6687,1,7,0.3587,0,10.5,0.545,0,16.6,0.5704,0,2,0.3333,0.5404,1.9,0.1153,5.915813424,0.0689,0.8,0.1325,8.5,0.4262,11.45139814,0.3398,0,0,14.8,0.5382,8.9958159,0.3642,18.5,0.5393,6.7,0.7131,0.3238,0.1279,0.687800171,0.1917,40.73670285,0.3344,0,0,19.9,0.7829,0,0,0,0,0.666666667,0.797,0.3009,0.1533,0.2562,0.1171
13,GA,Georgia,31027,1331027,0,10012,83,1,0,10.4,0.31,0.655,0.6871,7.3,0.644,0,41.9,0.8694,1,15.8,0.9155,1,9.9,0.8025,1,11.5,0.8408,1,19.8,0.8984,1,5,0.8333,0.8437,15.3,0.8647,41.70480549,0.9036,8.9,0.8592,15.9,0.7444,17.10772105,0.7259,0.40043684,0.5219,15.2,0.5641,17.65834933,0.8129,19.1,0.5771,6.4,0.6659,0.724,0.9709,1.565238745,0.4434,47.08335198,0.271,5.2,0.5979,46.8,0.9774,35.58263971,0.7775,0,0,0.333333333,0.6092,0.5252,0.7052,0.8017,0.9623
13,GA,Georgia,31028,1331028,0,5912,61,0.75,0,7.9,0.1743,0.4622,0.3146,6.3,0.4138,0,38.2,0.63,0,12.2,0.643,0,7.7,0.4743,0,10.5,0.545,0,17.3,0.6711,1,1,0.1667,0.3497,16.2,0.8831,20.89955499,0.5004,4.7,0.5454,12.6,0.6278,12.76910089,0.4378,0,0,13.7,0.4673,13.54393609,0.6427,18.2,0.5198,5.5,0.51,0.5134,0.5511,25.45316273,0.8356,23.9080761,0.5031,3.8,0.4672,5.9,0.4583,23.18598832,0.4974,0.333333333,0.458,1,0.8463,0.5808,0.8092,0.5062,0.5767
13,GA,Georgia,31029,1331029,0,16287,68,0.75,0,6.92,0.1304,0.4402,0.2756,6.2,0.3919,0,39.6,0.7391,1,13.1,0.7454,1,7.5,0.4403,0,10.5,0.545,0,17,0.6282,0,2,0.3333,0.5404,11.6,0.7577,25.39011704,0.6309,6.1,0.6979,15.9,0.7444,15.45053453,0.6265,0.443815527,0.5345,15.3,0.5703,7.962391656,0.3024,15.2,0.328,4.7,0.3746,0.5567,0.6628,1.384224,0.406,63.09243373,0.1203,5.6,0.6311,17.8,0.7494,24.03349368,0.5225,0.666666667,0.618,0.333333333,0.6092,0.5224,0.6994,0.5446,0.6504
13,GA,Georgia,31030,1331030,0,18977,48,0.5,0,6.9,0.1293,0.3146,0.1121,6,0.3488,0,41.5,0.8503,1,14.4,0.8473,1,7.7,0.4743,0,12.1,0.9228,1,20.1,0.9141,1,4,0.6667,0.7602,15.4,0.8669,39.72850115,0.886,11.4,0.9191,19.4,0.8287,15.63573883,0.6393,1.986833521,0.7728,18,0.7151,17.40417576,0.8043,14.4,0.281,5.9,0.5819,0.7295,0.9754,1.966202905,0.5024,39.77401538,0.3441,13.4,0.9126,16,0.7154,38.42138564,0.8145,0.333333333,0.458,1,0.8463,0.6562,0.9046,0.6881,0.8656
13,GA,Georgia,31031,1331031,0,6576,52,0.75,0,9.4,0.249,0.4995,0.3809,7.4,0.665,0,40.1,0.7725,1,14.8,0.8702,1,9.6,0.7675,1,11.2,0.7745,1,18.7,0.8217,1,5,0.8333,0.8437,9.6,0.6727,34.51617713,0.823,7.5,0.7975,17.3,0.7822,16.26481406,0.6779,0,0,15.4,0.5765,13.79839019,0.6563,16.8,0.4307,8.8,0.9048,0.6322,0.8352,1.457429338,0.4213,56.48135478,0.1799,8.7,0.8067,31.7,0.9123,23.99836468,0.5216,0,0,1,0.8463,0.5269,0.709,0.6922,0.8699
13,GA,Georgia,31032,1331032,0,13993,71,0.75,0,8.733333333,0.2152,0.4826,0.3517,6.1,0.3702,0,36.2,0.4616,0,12.1,0.6309,0,7.4,0.4245,0,10,0.3568,0,16.4,0.5396,0,0,0,0,9.5,0.6674,24.20873659,0.5992,2.7,0.2762,9.3,0.4715,9.870406533,0.2346,0,0,13,0.4209,12.22271191,0.5677,15.8,0.3647,5.4,0.4912,0.4093,0.2917,1.295121383,0.3833,63.98979538,0.112,4.2,0.5078,18.5,0.7619,22.28437387,0.469,0.333333333,0.458,0.666666667,0.797,0.4984,0.6469,0.3226,0.2164
13,GA,Georgia,31033,1331033,0,2660,20,0.25,0,8.8,0.2172,0.2336,0.0381,6.4,0.4347,0,40.2,0.778,1,14.5,0.8542,1,8,0.5247,0,10.8,0.6526,0,17.4,0.6837,1,3,0.5,0.6536,14.8,0.8528,26.74238513,0.6655,3,0.3122,20.3,0.8468,11.07554417,0.3128,5.686695279,0.9073,12.4,0.3801,7.28008089,0.2622,10.9,0.1255,3.8,0.2556,0.4921,0.496,0.463586273,0.1089,68.14475339,0.0792,7.9,0.7727,40,0.9577,14.00832178,0.2187,0.333333333,0.458,1,0.8463,0.4916,0.6301,0.4544,0.4725
13,GA,Georgia,31035,1331035,0,1364,78,1,0,8.6,0.2074,0.6037,0.6081,7.6,0.7055,1,41.9,0.8694,1,16.2,0.9284,1,9.9,0.8025,1,11.4,0.8207,1,18.8,0.8293,1,6,1,0.9102,7.6,0.5621,33.5800185,0.8074,6.1,0.6979,22.2,0.8782,12.10710128,0.3885,0,0,21.7,0.8468,8.639308855,0.3426,14.8,0.3039,6.5,0.6827,0.551,0.6482,0.725779711,0.2055,54.86106099,0.196,8.8,0.8108,29.1,0.8913,19.3627451,0.3799,0,0,0.333333333,0.6092,0.4418,0.5023,0.6672,0.841
13,GA,Georgia,31036,1331036,0,12998,75,1,0,8.4,0.1987,0.5994,0.6018,6.8,0.5269,0,42.2,0.8831,1,14.1,0.8264,1,8.6,0.6266,0,11.2,0.7745,1,17.8,0.7322,1,4,0.6667,0.7602,12.7,0.7939,31.67938931,0.7746,4.4,0.5068,17.8,0.7941,13.45780795,0.4893,0.026077886,0.3948,21.6,0.8442,10.75706756,0.4753,19.5,0.602,4.7,0.3746,0.605,0.7778,1.073535232,0.3219,42.53378403,0.3169,8.8,0.8108,23.2,0.8286,36.19167718,0.7866,0,0,0.666666667,0.797,0.5517,0.759,0.7247,0.903
13,GA,Georgia,31037,1331037,0,4313,91,1,0,10.7,0.3329,0.6664,0.7048,6.5,0.4567,0,42.1,0.879,1,13.7,0.7973,1,8.8,0.6576,0,10.6,0.5818,0,19.5,0.8812,1,3,0.5,0.6536,7.3,0.5419,35.84551931,0.8421,1.6,0.176,26.9,0.9303,11.45784816,0.3406,1.240760296,0.6947,14.2,0.5002,15.74257426,0.7466,15.1,0.322,1.3,0.1003,0.5195,0.5667,1.346811813,0.3967,55.39159279,0.1907,7.4,0.7497,40.7,0.9602,30.91247672,0.6971,0,0,0.333333333,0.6092,0.5148,0.6828,0.652,0.822
13,GA,Georgia,31038,1331038,0,761,20,0.25,0,8.8,0.2172,0.2336,0.0381,8.1,0.7976,1,40.2,0.778,1,16,0.9229,1,9.6,0.7675,1,10.7,0.6183,0,17.1,0.6422,0,4,0.6667,0.7602,8.5,0.6164,5.240174672,0.0569,0,0,2.1,0.0729,17.63157895,0.7521,0,0,11.2,0.2979,12.22707424,0.5679,28.6,0.886,0,0,0.325,0.1297,0.224069725,0.0329,75.16170985,0.0336,0,0,24,0.8387,10.60606061,0.1387,0.333333333,0.458,0.333333333,0.6092,0.3016,0.1545,0.2706,0.1363
13,GA,Georgia,31039,1331039,0,74,-999,-999,-999,12.04285714,0.4442,0.4442,0.2846,7.6,0.7055,1,43.4,0.9248,1,15.1,0.8865,1,11.1,0.898,1,11.7,0.8748,1,20.9,0.944,1,6,1,0.9102,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.342743949,0.5409,38.39460108,0.3579,-999,-999,-999,-999,-999,-999,0,0,0,0,0.2247,0.057,0.4173,0.3965
