STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,GEOID_2020,COUNTY,StateDesc,STATEABBR,LOCATION,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,SPL_EJI_CBM,RPL_EJI_CBM,E_MINRTY,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,E_POV200,EPL_POV200,E_NOHSDP,EPL_NOHSDP,E_UNEMP,EPL_UNEMP,E_RENTER,EPL_RENTER,E_HOUBDN,EPL_HOUBDN,E_UNINSUR,EPL_UNINSUR,E_NOINT,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,E_AGE65,EPL_AGE65,E_AGE17,EPL_AGE17,E_DISABL,EPL_DISABL,E_LIMENG,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,E_MOBILE,EPL_MOBILE,E_GROUPQ,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,E_OZONE,EPL_OZONE,E_PM,EPL_PM,E_DSLPM,EPL_DSLPM,E_TOTCR,EPL_TOTCR,SPL_EBM_DOM1,RPL_EBM_DOM1,E_NPL,EPL_NPL,E_TRI,EPL_TRI,E_TSD,EPL_TSD,E_RMP,EPL_RMP,E_COAL,EPL_COAL,E_LEAD,EPL_LEAD,SPL_EBM_DOM2,RPL_EBM_DOM2,E_PARK,EPL_PARK,E_HOUAGE,EPL_HOUAGE,E_WLKIND,EPL_WLKIND,SPL_EBM_DOM3,RPL_EBM_DOM3,E_RAIL,EPL_RAIL,E_ROAD,EPL_ROAD,E_AIRPRT,EPL_AIRPRT,SPL_EBM_DOM4,RPL_EBM_DOM4,E_IMPWTR,EPL_IMPWTR,F_IMPWTR,SPL_EBM_DOM5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,E_ASTHMA,EPL_ASTHMA,F_ASTHMA,E_CANCER,EPL_CANCER,F_CANCER,E_CHD,EPL_CHD,F_CHD,E_MHLTH,EPL_MHLTH,F_MHLTH,E_DIABETES,EPL_DIABETES,F_DIABETES,F_HVM,RPL_HVM,E_NEHD,EPL_NEHD,SPL_CBM_DOM1,RPL_CBM_DOM1,E_BURN,EPL_BURN,E_SMOKE,EPL_SMOKE,SPL_CBM_DOM2,RPL_CBM_DOM2,E_CFLD,EPL_CFLD,F_CFLD,E_DRGT,EPL_DRGT,F_DRGT,E_HRCN,EPL_HRCN,F_HRCN,E_RFLD,EPL_RFLD,F_RFLD,E_SWND,EPL_SWND,F_SWND,E_TRND,EPL_TRND,F_TRND,SPL_CBM_DOM3,RPL_CBM_DOM3,SPL_CBM,RPL_CBM,AFAM,E_AFAM,HISP,E_HISP,ASIAN,E_ASIAN,AIAN,E_AIAN,NHPI,E_NHPI,TWOMORE,E_TWOMORE,OTHERRACE,E_OTHERRACE,Tribe_PCT_Tract,Tribe_Names,Tribe_Flag
13,291,000103,140000US13291000103,13291000103,13291000103,Union County,Georgia,GA,Census Tract 1.03; Union County; Georgia,3228,662,1379,1.0348,0.3509,0.4348,0.1137,1.1005,0.1379,1.5,0.007,0.007,0.007,33.5501,0.6164,13.7,0.7003,3.5,0.3643,6.7,0.064,22,0.4202,13.7,0.8041,14.4,0.6611,3.6304,0.5341,35.7,0.9693,15.2,0.1628,19,0.8246,0,0,1.9567,0.4688,4.6,0.6943,0,0,0.6943,0.4082,6.2884,0.4127,0,0,0,0,0.0675,0.0653,20,0.0434,0.1087,0.0243,0,0,0,0,3.6981,0.5044,0,0,0,0,0,0,0.5044,0.2335,79.2103,0.691,15.4,0.1297,4.75,0.8933,1.714,0.5751,0,0,39.4058,0.3192,0,0,0.3192,0.0994,0.088,0.2117,0,0.2117,0.2117,2.858,0.0221,10.4,0.4446,0,13.2,0.9733,1,11,0.9566,1,15.2,0.2933,0,15.2,0.8011,1,3,0.6,5.4,0.0777,0.0777,0.0777,0,0,5,0.1723,0.1723,0.1711,0,0,1,34.3636,0.7432,9,0.0144,0.3201,9,0.4583,0.0641,9,2.8373,0.5847,9,0.0278,0,2,1.7121,0.4511,1.9621,0.0657,0,0,0,0,21,0.7,0,0,0,0,26,0.8,0,0,0,-999,-999
13,295,020504,140000US13295020504,13295020504,13295020504,Walker County,Georgia,GA,Census Tract 205.04; Walker County; Georgia,3481,573,1981,0.9046,0.2712,0.7046,0.281,0.9886,0.0989,4.7,0.0519,0.0519,0.0519,38.4659,0.701,19.4,0.829,1.3,0.0949,13.6,0.1934,27.5,0.5966,20.7,0.9266,14.4,0.6611,4.0026,0.6221,16.9,0.5302,23.4,0.6133,16.1,0.7035,0,0,1.847,0.3773,10.7,0.8002,0,0,0.8002,0.4887,6.7017,0.4855,0,0,0,0,0.1774,0.3861,30,0.4976,0.8837,0.2537,0,0,11.7396,0.4836,0,0,0,0,0,0,0,0,0.4836,0.2251,39.4597,0.8164,49,0.4274,6.6667,0.7036,1.9474,0.7648,47.5928,0.599,50.6151,0.363,0,0,0.962,0.4453,0.163,0.2696,0,0.2696,0.2696,4.5463,0.2191,11.1,0.652,0,8.9,0.6162,0,7.6,0.623,0,18.8,0.7053,1,12.7,0.5807,0,1,0.2,5.8,0.093,0.093,0.093,0,0,5,0.1723,0.1723,0.1711,0,0,1,25.7727,0.6609,9,0.017,0.3257,9,0.5833,0.0978,9,4.2021,0.6625,9,0,0,0,1.7469,0.4661,2.0122,0.084,129,3.7,34,1,0,0,0,0,0,0,0,0,0,0,0,-999,-999
13,295,020506,140000US13295020506,13295020506,13295020506,Walker County,Georgia,GA,Census Tract 205.06; Walker County; Georgia,3911,610,1613,0.3615,0.0397,0.3615,0.0794,0.7305,0.0369,2.2,0.013,0.013,0.013,13.1727,0.175,7,0.4144,1.2,0.086,9.6,0.1125,19.4,0.325,4.6,0.3346,16.9,0.7447,2.1922,0.2125,24.4,0.8481,20.8,0.4473,15.2,0.6558,0,0,1.9512,0.4638,7.1,0.7451,0,0,0.7451,0.4477,4.9015,0.1983,0,0,0,0,0.1243,0.2303,30,0.4976,0.7279,0.1846,0,0,0.9787,0.3336,0,0,0,0,0,0,0,0,0.3336,0.172,19.8134,0.8851,34.7,0.2816,3.5,0.9735,2.1402,0.8822,15.1898,0.4466,48.2054,0.3541,0,0,0.8007,0.3746,0.094,0.2164,0,0.2164,0.2164,4.2188,0.1632,10.2,0.3849,0,9.2,0.6643,0,6.7,0.4623,0,16.5,0.4471,0,11.1,0.3861,0,0,0,5.8,0.093,0.093,0.093,0,0,5,0.1723,0.1723,0.1711,0,0,1,26.7273,0.6704,9,0.0175,0.3271,9,0.5833,0.0978,9,4.1702,0.66,9,0.0556,0.5198,9,2.2751,0.7134,2.5404,0.369,25,0.6,0,0,44,1.1,0,0,0,0,18,0.5,0,0,0,-999,-999
13,295,020903,140000US13295020903,13295020903,13295020903,Walker County,Georgia,GA,Census Tract 209.03; Walker County; Georgia,2532,498,932,1.8437,0.7861,0.8437,0.3901,1.9437,0.5775,5.9,0.0764,0.0764,0.0764,27.4881,0.4916,18.7,0.8174,8.5,0.8081,24,0.4047,16,0.2025,18.6,0.9023,19,0.8002,4.4268,0.7169,16.6,0.5134,17.4,0.2501,14.3,0.6029,0,0,1.3664,0.1128,33,0.96,0,0,0.96,0.6383,6.8296,0.5076,0,0,0,0,0.1189,0.2145,30,0.4976,0.7121,0.1776,0,0,7.5335,0.4449,0,0,0,0,0,0,0,0,0.4449,0.2096,51.3492,0.7799,47.2,0.408,2.7917,0.9914,2.1793,0.9018,25.803,0.507,8.8378,0.157,0.9546,0.8364,1.5004,0.8763,0.2,0.2986,0,0.2986,0.2986,5.1353,0.3361,11.2,0.6788,1,9.9,0.7768,1,8.6,0.7708,1,18.5,0.6762,1,13.8,0.6922,1,5,1,5.4,0.0777,0.0777,0.0777,0,0,5.1,0.18,0.18,0.1787,0,0,1,30.2273,0.7096,9,0.0175,0.3271,9,0.5833,0.0978,9,4.1702,0.66,9,0.0278,0,2,1.7945,0.4908,2.0522,0.1,88,3.5,35,1.4,0,0,0,0,0,0,26,1,0,0,0,-999,-999
13,297,110504,140000US13297110504,13297110504,13297110504,Walton County,Georgia,GA,Census Tract 1105.04; Walton County; Georgia,6027,733,9362,0.8349,0.2306,0.8349,0.3832,0.882,0.069,45.1,0.6225,0.6225,0.6225,33.8808,0.6221,13.2,0.6851,5.1,0.5537,42.1,0.6648,29.5,0.651,18.5,0.9011,11.4,0.541,4.6188,0.756,12.2,0.2745,20.6,0.4347,11.8,0.4392,3.4,0.6973,1.8457,0.3764,9.4,0.7823,0,0,0.7823,0.4737,7.8693,0.6877,0.091,0.3188,0,0,0.2815,0.6463,40,0.9248,1.8899,0.6486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2576,0.783,24.2,0.1924,8.5,0.5248,1.5002,0.353,0,0,59.6553,0.3969,0,0,0.3969,0.1248,0.231,0.3267,0,0.3267,0.3267,4.1137,0.1472,10.9,0.595,0,7.8,0.4639,0,7,0.519,0,17.6,0.5792,0,13,0.6132,0,0,0,3.4,0.0266,0.0266,0.0266,0,0,4.5,0.127,0.127,0.1262,0,0,1,43.5909,0.7918,9,0.0526,0.5233,9,0.4167,0.0526,9,1.257,0.3527,9,0,0,0,1.7204,0.4555,1.874,0.0471,1100,18.3,1243,20.6,214,3.6,9,0.1,0,0,118,2,33,0.5,0,-999,-999
13,299,950500,140000US13299950500,13299950500,13299950500,Ware County,Georgia,GA,Census Tract 9505; Ware County; Georgia,4584,808,5597,2.0133,0.8508,1.4133,0.7923,2.6002,0.873,22,0.3627,0.3627,0.3627,44.9988,0.7955,14.3,0.718,0.7,0.0488,43.7,0.6828,33.8,0.7485,20.1,0.9207,28.3,0.9365,4.8508,0.8007,27.6,0.9103,20.1,0.4026,15.5,0.6721,0,0,1.985,0.4937,6.6,0.7362,3.9,0.8764,1.6126,0.9337,8.8111,0.8253,0,0,0.091,0.5886,0.1768,0.3843,30,0.4976,1.4705,0.498,0,0,0,0,0,0,4.1224,0.7301,0,0,0,0,0.7301,0.3209,37.6227,0.8221,72.1,0.6874,8.2056,0.5485,2.058,0.8361,73.4408,0.6875,73.3428,0.4476,9.3695,0.8994,2.0345,0.9484,0,0,0,0,0,6.2931,0.588,11.4,0.7278,1,8.9,0.6162,0,9.4,0.8612,1,17.7,0.5899,0,16,0.845,1,3,0.6,8.8,0.2129,0.2129,0.2129,0,0,2.9,0.0574,0.0574,0.0569,0,0,1,21.9545,0.6298,9,0.3039,0.9566,9,0.4167,0.0526,9,1.0565,0.2982,9,0.0833,0.7114,9,2.6486,0.86,2.9189,0.5869,961,21,0,0,0,0,28,0.6,0,0,18,0.4,0,0,0,-999,-999
13,301,970400,140000US13301970400,13301970400,13301970400,Warren County,Georgia,GA,Census Tract 9704; Warren County; Georgia,2538,281,3308,2.0834,0.874,1.4834,0.8288,2.6049,0.8747,52.9,0.6837,0.6837,0.6837,41.9878,0.7548,24.1,0.8934,12.4,0.9242,33.4,0.5546,17.3,0.2482,10.6,0.6979,44.1,0.9916,5.0647,0.8386,26.2,0.8879,20.1,0.4026,15.6,0.6776,0.8,0.4212,2.3893,0.8049,21.7,0.9058,3.5,0.8631,1.7689,0.9791,9.9066,0.9429,0.091,0.3188,0.091,0.5886,0.091,0.1288,30,0.4976,1.5338,0.5199,0,0,10.9526,0.4774,2.6689,0.4921,0,0,0,0,0,0,0.9695,0.4295,10.5413,0.9247,57.2,0.5183,5.5556,0.8177,2.2607,0.9366,32.1756,0.5372,10.0282,0.1645,0,0,0.7017,0.3421,0.65,0.6036,0,0.6036,0.6036,6.0693,0.5405,11.7,0.7893,1,8.1,0.5031,0,9.6,0.8788,1,18.1,0.6338,0,18.6,0.9335,1,3,0.6,6,0.0988,0.0988,0.0988,0,0,5,0.1723,0.1723,0.1711,0,0,1,56.3182,0.8754,9,0.0536,0.5362,9,0.0833,0.0028,9,2.7666,0.5795,9,0.0556,0.5198,9,2.5137,0.806,2.7848,0.5215,1274,50.2,0,0,24,0.9,0,0,0,0,45,1.8,0,0,0,-999,-999
13,303,950400,140000US13303950400,13303950400,13303950400,Washington County,Georgia,GA,Census Tract 9504; Washington County; Georgia,4616,526,4857,1.8555,0.7913,1.2555,0.7026,2.4781,0.8307,57.5,0.7156,0.7156,0.7156,42.1798,0.7575,14,0.7091,6.2,0.6581,30.7,0.5153,23.7,0.4787,11,0.7145,20.7,0.8371,4.6703,0.7663,21.7,0.7628,26.7,0.7905,13.5,0.5534,0.2,0.2539,2.3606,0.7875,26.3,0.9324,2.2,0.7977,1.7301,0.9707,9.4766,0.903,0,0,0.091,0.5886,0.0955,0.1417,30,0.4976,1.2279,0.4049,0,0,1.7907,0.3551,0,0,0.0179,0.6393,0,0,0,0,0.9944,0.4385,8.075,0.9359,48.1,0.418,6.2917,0.7407,2.0946,0.8574,14.1244,0.4399,42.0721,0.3297,0,0,0.7696,0.3642,0.005,0.1234,0,0.1234,0.1234,5.2099,0.3525,11.7,0.7893,1,7.5,0.4256,0,8.3,0.7304,1,17.6,0.5792,0,17.4,0.9014,1,3,0.6,8.4,0.1951,0.1951,0.1951,0,0,5.1,0.18,0.18,0.1787,0,0,1,43.9091,0.7931,9,0.0715,0.5672,9,0.2917,0.0221,9,2.0643,0.5213,9,0.0833,0.7114,9,2.6151,0.8471,2.9902,0.6226,2162,46.8,129,2.8,0,0,0,0,0,0,338,7.3,26,0.6,0,-999,-999
13,309,780200,140000US13309780200,13309780200,13309780200,Wheeler County,Georgia,GA,Census Tract 7802; Wheeler County; Georgia,4899,458,5617,1.9133,0.8145,1.3133,0.7359,2.5062,0.8408,51.1,0.6702,0.6702,0.6702,55.7957,0.9012,24.5,0.8975,7.8,0.7705,30.8,0.5168,24.8,0.5145,31.5,0.983,29.4,0.9454,5.5289,0.9103,14.3,0.3855,15.5,0.1729,8.9,0.2332,0.2,0.2539,1.0455,0.0463,35.2,0.9662,11,0.9539,1.9201,0.9969,9.1647,0.8687,0,0,0.091,0.5886,0.068,0.0665,30,0.4976,1.1527,0.3719,0,0,0.0049,0.289,0,0,0,0,0,0,0,0,0.289,0.1557,14.8079,0.9057,54.8,0.4913,4.1111,0.941,2.338,0.9612,25.6941,0.5063,23.924,0.2491,4.0443,0.8718,1.6272,0.9037,0.101,0.2216,0,0.2216,0.2216,5.6285,0.4446,10.8,0.5656,0,5.4,0.1869,0,8.1,0.7008,1,20.7,0.8505,1,16.3,0.8586,1,3,0.6,10.2,0.2978,0.2978,0.2978,0,0,4,0.0944,0.0944,0.0937,0,0,1,26.0909,0.6637,9,0.187,0.8233,9,0.2917,0.0221,9,1.1238,0.3187,9,0.0833,0.7114,9,2.5392,0.8176,2.9314,0.5929,2264,46.2,213,4.3,0,0,0,0,0,0,23,0.5,1,0,0,-999,-999
13,311,950204,140000US13311950204,13311950204,13311950204,White County,Georgia,GA,Census Tract 9502.04; White County; Georgia,2927,829,2847,1.1622,0.43,0.5622,0.1842,1.6388,0.4039,5,0.0578,0.0578,0.0578,22.7615,0.3899,8.4,0.4893,8.9,0.8263,5,0.0422,10.1,0.0528,8,0.5729,23.9,0.8908,3.2642,0.4475,21.6,0.7597,15.4,0.1695,7.4,0.1414,0,0,1.0706,0.0494,29.1,0.9456,2.8,0.8318,1.7774,0.9809,6.17,0.3929,0.183,0.4757,0,0,0.0892,0.1231,30,0.4976,1.0964,0.3484,0,0,4.1952,0.4018,4.1952,0.5097,0,0,0,0,0,0,0.9115,0.413,99.6609,0.5694,13,0.1135,6.6944,0.6982,1.3811,0.2453,0,0,19.7117,0.2259,0,0,0.2259,0.0766,0.72,0.6423,0,0.6423,0.6423,4.2572,0.1693,9.8,0.2758,0,12.3,0.9573,1,9.8,0.8949,1,15,0.271,0,14.1,0.7185,1,3,0.6,5,0.0684,0.0684,0.0684,0,0,4.2,0.1039,0.1039,0.1031,0,0,1,40.4091,0.778,9,0.0175,0.3271,9,0.6667,0.1207,9,1.8679,0.4988,9,0.1111,0.8014,9,2.526,0.8117,2.6983,0.4766,32,1.1,69,2.4,0,0,0,0,0,0,46,1.6,0,0,0,-999,-999
13,313,001000,140000US13313001000,13313001000,13313001000,Whitfield County,Georgia,GA,Census Tract 10; Whitfield County; Georgia,3858,675,5174,1.8526,0.7899,1.4526,0.813,1.9646,0.5889,87.2,0.8904,0.8904,0.8904,50.1961,0.8535,49.5,0.9929,2.1,0.1819,27.6,0.4659,23.6,0.4755,32.5,0.9852,10,0.4787,4.4336,0.7184,7.9,0.1014,29.8,0.8945,6.9,0.1162,18,0.9494,2.0615,0.5622,9.3,0.7808,0.2,0.443,1.2238,0.7531,8.6093,0.7987,0,0,0,0,0.3515,0.7732,30,0.4976,1.2708,0.4236,0,0,96.5687,0.8245,7.3199,0.537,20.2703,0.8262,0,0,0,0,2.1877,0.831,90.031,0.6478,56.7,0.5123,8.9444,0.4889,1.649,0.5099,25.3786,0.5045,99.9594,0.6063,0,0,1.1108,0.521,0.317,0.3913,0,0.3913,0.3913,6.6096,0.6539,10.8,0.5656,0,4.6,0.1007,0,6.6,0.4422,0,20.8,0.8562,1,15.9,0.8401,1,2,0.4,5.2,0.0721,0.0721,0.0721,0,0,5,0.1723,0.1723,0.1711,0,0,1,26.0909,0.6637,9,0.0234,0.367,9,0.9167,0.192,9,3.3087,0.6132,9,0,0,0,1.8359,0.5125,2.0803,0.112,194,5,3046,79,109,2.8,16,0.4,0,0,0,0,0,0,0,-999,-999
13,313,001100,140000US13313001100,13313001100,13313001100,Whitfield County,Georgia,GA,Census Tract 11; Whitfield County; Georgia,4929,659,2543,2.1132,0.8831,1.5132,0.8435,2.2258,0.723,46,0.6305,0.6305,0.6305,52.5823,0.8754,42.5,0.9833,6.4,0.675,24.9,0.4205,36,0.7894,18.7,0.9037,14.6,0.6683,5.3156,0.8789,14.9,0.4195,28.3,0.8516,12.2,0.4669,9,0.8631,2.6011,0.9071,21.7,0.9058,0,0,0.9058,0.5797,9.453,0.9009,0,0,0,0,0.2273,0.522,30,0.4976,1.0196,0.3144,0,0,2.8187,0.3775,1.4048,0.4717,3.0521,0.7147,0,0,0,0,1.5639,0.6488,38.9408,0.8178,57.4,0.5205,5.375,0.8359,2.1742,0.8996,0,0,39.3174,0.3188,21.6223,0.9294,1.2482,0.5948,0.329,0.3991,0,0.3991,0.3991,6.405,0.6123,10.8,0.5656,0,7.2,0.3903,0,8.2,0.7153,1,20,0.8042,1,15.4,0.8128,1,3,0.6,5.2,0.0721,0.0721,0.0721,0,0,5.1,0.18,0.18,0.1787,0,0,1,25.4545,0.6583,9,0.0234,0.367,9,0.9167,0.192,9,3.3087,0.6132,9,0,0,0,1.8305,0.5104,2.0826,0.1126,42,0.9,2171,44,0,0,0,0,0,0,13,0.3,41,0.8,0,-999,-999
13,317,010101,140000US13317010101,13317010101,13317010101,Wilkes County,Georgia,GA,Census Tract 101.01; Wilkes County; Georgia,2149,327,632,1.9042,0.8106,1.1042,0.6004,2.3969,0.7982,50.5,0.6656,0.6656,0.6656,37.9133,0.6919,25.9,0.9104,4.9,0.5324,34.7,0.5729,21.9,0.4165,24.3,0.9553,56.7,0.9979,5.0773,0.8408,25.4,0.8714,27.9,0.8383,12,0.4533,0,0,2.163,0.6468,23.7,0.9184,0,0,0.9184,0.5928,8.8243,0.8273,0,0,0.091,0.5886,0.0821,0.1013,30,0.4976,1.1875,0.3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4438,0.8868,61.3,0.565,2.9167,0.9898,2.4416,0.9825,0,0,16.9631,0.2094,3.3237,0.8661,1.0755,0.503,0.022,0.1468,0,0.1468,0.1468,4.8514,0.2769,11.2,0.6788,1,10,0.7914,1,10.3,0.9271,1,16.9,0.4965,0,17.9,0.9166,1,4,0.8,3.4,0.0266,0.0266,0.0266,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,63.3182,0.9241,9,0.0478,0.5196,9,0.3333,0.0301,9,2.5339,0.5596,9,0.0556,0.5198,9,2.5532,0.8228,2.7263,0.4927,964,44.9,44,2,0,0,0,0,0,0,77,3.6,0,0,0,-999,-999
13,321,950100,140000US13321950100,13321950100,13321950100,Worth County,Georgia,GA,Census Tract 9501; Worth County; Georgia,3223,536,1173,1.5284,0.6377,0.9284,0.4585,2.236,0.728,28.7,0.4539,0.4539,0.4539,35.2776,0.6465,20,0.8386,8.3,0.7979,16.9,0.2629,17.1,0.2409,15.9,0.856,16.7,0.7387,4.3815,0.7069,20.2,0.6996,22.4,0.5498,20.4,0.8662,3.4,0.6973,2.8129,0.9651,36.3,0.9688,0,0,0.9688,0.649,8.6171,0.7997,0,0,0.273,0.7898,0.0807,0.0969,30,0.4976,1.3843,0.4677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3621,0.9209,32.8,0.2643,3.4167,0.9763,2.1615,0.8932,0,0,31.147,0.2837,0,0,0.2837,0.0906,0.029,0.1543,0,0.1543,0.1543,3.9838,0.1287,10.9,0.595,0,8.6,0.5721,0,8.2,0.7153,1,18.6,0.6862,1,13.8,0.6922,1,3,0.6,6,0.0988,0.0988,0.0988,0,0,4.8,0.1551,0.1551,0.1541,0,0,1,33.0909,0.7321,9,0.1863,0.8229,9,0.5417,0.0867,9,1.2657,0.3621,9,0.1944,0.9182,9,2.922,0.938,3.1759,0.7076,500,15.5,393,12.2,7,0.2,10,0.3,0,0,16,0.5,0,0,0,-999,-999
13,321,950400,140000US13321950400,13321950400,13321950400,Worth County,Georgia,GA,Census Tract 9504; Worth County; Georgia,4800,500,2057,1.9352,0.8226,0.9352,0.4642,2.6485,0.8888,17.6,0.2949,0.2949,0.2949,38.2291,0.6972,15.7,0.7549,4.5,0.4877,26.4,0.4456,29.1,0.6404,15.9,0.856,36.5,0.9783,4.8601,0.8024,18.5,0.6173,24,0.6504,15.3,0.6612,0.4,0.3193,2.2482,0.7115,39.6,0.9763,0,0,0.9763,0.6572,8.3795,0.7656,0,0,0.182,0.7498,0.0765,0.0862,30,0.4976,1.3336,0.449,0,0,0.8222,0.3289,0,0,0,0,0,0,0,0,0.3289,0.1705,10.1963,0.9262,38.6,0.3191,3.25,0.9816,2.2269,0.9239,0,0,11.3258,0.1731,0,0,0.1731,0.0643,0.072,0.1962,0,0.1962,0.1962,4.2587,0.1696,11.2,0.6788,1,9.3,0.6799,1,9.3,0.8516,1,18.9,0.7149,1,15.6,0.8241,1,5,1,7.2,0.1392,0.1392,0.1392,0,0,4.7,0.1465,0.1465,0.1455,0,0,1,29.5909,0.7023,9,0.1987,0.8403,9,0.5417,0.0867,9,1.3666,0.3839,9,0.1667,0.8922,9,2.9054,0.9353,3.1911,0.7133,539,11.2,66,1.4,13,0.3,6,0.1,0,0,219,4.6,0,0,0,-999,-999
13,151,070406,140000US13151070406,13151070406,13151070406,Henry County,Georgia,GA,Census Tract 704.06; Henry County; Georgia,5717,946,4208,1.4087,0.5736,1.0087,0.5247,1.7068,0.4429,20.5,0.3398,0.3398,0.3398,45.3559,0.7998,5.3,0.309,8.9,0.8263,8.9,0.1001,39.9,0.851,22.2,0.9402,31.7,0.9594,4.7858,0.7879,6.2,0.0574,26.5,0.7814,12.6,0.494,0,0,1.3328,0.1035,12.8,0.8263,0,0,0.8263,0.5075,7.2847,0.5895,0.365,0.6153,0,0,0.1913,0.4264,40,0.9248,1.9665,0.6752,0,0,10.7983,0.4762,0,0,0,0,0,0,0,0,0.4762,0.2222,14.7837,0.9058,13.2,0.1148,5.3889,0.8348,1.8554,0.6975,59.1512,0.6397,1.1428,0.107,0,0,0.7467,0.3567,0.43,0.4679,0,0.4679,0.4679,5.5127,0.4192,11.8,0.8079,1,6.6,0.3218,0,6.6,0.4422,0,20.1,0.8114,1,13.4,0.655,0,2,0.4,4.4,0.055,0.055,0.055,0,0,4.5,0.127,0.127,0.1262,0,0,1,50.2727,0.8442,9,0.0701,0.5571,9,0.3333,0.0301,9,1.1642,0.3239,9,0.0556,0.5198,9,2.2751,0.7134,2.4571,0.2981,849,14.9,196,3.4,0,0,30,0.5,0,0,42,0.7,53,0.9,0,-999,-999
13,151,070508,140000US13151070508,13151070508,13151070508,Henry County,Georgia,GA,Census Tract 705.08; Henry County; Georgia,5074,1239,1527,0.8268,0.2262,0.4268,0.1099,0.8891,0.0707,66.6,0.7741,0.7741,0.7741,20.9105,0.349,10.6,0.5917,11.3,0.9029,5.2,0.0449,14,0.1404,8.1,0.5789,0.9,0.0341,2.6419,0.3054,10.3,0.1883,26.5,0.7814,7.3,0.1362,0.2,0.2539,1.3598,0.1107,2.3,0.6233,0,0,0.6233,0.3535,5.3991,0.2709,0.731,0.766,0,0,0.2138,0.4885,40,0.9248,2.1793,0.7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7079,0.9524,0,0,6.1111,0.7604,1.7128,0.5737,0,0,6.3982,0.1411,0,0,0.1411,0.0568,0.015,0.1384,0,0.1384,0.1384,4.1716,0.1559,11.5,0.7493,1,6.4,0.2987,0,6.1,0.3455,0,17.4,0.5557,0,14.5,0.7518,1,2,0.4,4.6,0.0602,0.0602,0.0602,0,0,4.6,0.1365,0.1365,0.1356,0,0,1,49.6364,0.8413,9,0.0701,0.5571,9,0.3333,0.0301,9,1.1642,0.3239,9,0.0278,0,2,1.7524,0.4695,1.9491,0.0623,3030,59.7,240,4.7,0,0,0,0,0,0,81,1.6,29,0.6,0,-999,-999
13,153,020800,140000US13153020800,13153020800,13153020800,Houston County,Georgia,GA,Census Tract 208; Houston County; Georgia,2630,616,3747,1.8168,0.7748,1.4168,0.7941,1.8788,0.5418,63,0.7518,0.7518,0.7518,38.9079,0.7076,11.9,0.6417,10.5,0.8828,75.6,0.922,32.2,0.7147,11.6,0.7362,6.7,0.3137,4.9187,0.8134,5,0.0369,33.6,0.9591,6.6,0.1024,0.9,0.4413,1.5397,0.1801,0,0,0.1,0.3697,0.3697,0.1668,7.5799,0.6398,0.091,0.3188,0.274,0.8046,0.231,0.5315,50,0.9908,2.6457,0.8685,0,0,40.0007,0.625,0,0,0,0,0,0,0,0,0.625,0.2763,100,0.5514,59.5,0.5443,8.1667,0.5531,1.6488,0.5097,72.5677,0.6845,100,0.6136,68.6127,0.9734,2.2715,0.9751,0.001,0.1145,0,0.1145,0.1145,7.3055,0.777,11.2,0.6788,1,5.3,0.1751,0,5.1,0.1655,0,19.2,0.7423,1,11.7,0.4619,0,2,0.4,8.4,0.1951,0.1951,0.1951,0,0,4.2,0.1039,0.1039,0.1031,0,0,1,43.9091,0.7931,9,0.0877,0.6025,9,0,0,0,0.8745,0.2537,9,0,0,0,1.6493,0.4143,1.9483,0.062,1503,57.1,111,4.2,0,0,0,0,0,0,43,1.6,0,0,0,-999,-999
